province,latitude,longitude,deaths
"Toronto, ON",56.130366,-106.346771,0
"Santa Clara, CA",37.09024,-95.712891,0
"Toronto, ON",56.130366,-106.346771,0
"Santa Clara, CA",37.09024,-95.712891,0
"Santa Clara, CA",37.09024,-95.712891,0
"Santa Clara, CA",37.09024,-95.712891,0
"Santa Clara, CA",37.09024,-95.712891,0
"Santa Clara, CA",37.09024,-95.712891,0
"Santa Clara, CA",37.09024,-95.712891,0
Queensland,-25.274398,133.775136,0
Queensland,-25.274398,133.775136,0
Queensland,-25.274398,133.775136,0
Queensland,-25.274398,133.775136,0
Queensland,-25.274398,133.775136,0
Queensland,-25.274398,133.775136,0
Queensland,-25.274398,133.775136,0
Queensland,-25.274398,133.775136,0
"San Diego County, CA",37.09024,-95.712891,0
"San Diego County, CA",37.09024,-95.712891,0
"San Diego County, CA",37.09024,-95.712891,0
"San Diego County, CA",37.09024,-95.712891,0
"San Diego County, CA",37.09024,-95.712891,0
"San Diego County, CA",37.09024,-95.712891,0
"San Diego County, CA",37.09024,-95.712891,0
"San Diego County, CA",37.09024,-95.712891,0
"San Diego County, CA",37.09024,-95.712891,0
"San Diego County, CA",37.09024,-95.712891,0
"San Diego County, CA",37.09024,-95.712891,0
"San Diego County, CA",37.09024,-95.712891,0
"San Diego County, CA",37.09024,-95.712891,0
Shanghai,35.86166,104.195397,2
,14.058324,108.277199,0
,14.058324,108.277199,0
,14.058324,108.277199,0
,14.058324,108.277199,0
Yunnan,35.86166,104.195397,2
Ningxia,35.86166,104.195397,0
Ningxia,35.86166,104.195397,0
Taiwan,23.69781,120.960515,1
Taiwan,23.69781,120.960515,1
Inner Mongolia,35.86166,104.195397,0
Guangdong,35.86166,104.195397,5
Anhui,35.86166,104.195397,6
Hainan,35.86166,104.195397,4
Jilin,35.86166,104.195397,1
Zhejiang,35.86166,104.195397,1
Shandong,35.86166,104.195397,4
Jiangsu,35.86166,104.195397,0
Heilongjiang,35.86166,104.195397,12
Fujian,35.86166,104.195397,1
Guangxi,35.86166,104.195397,2
Shaanxi,35.86166,104.195397,1
Sichuan,35.86166,104.195397,3
Hebei,35.86166,104.195397,5
Guizhou,35.86166,104.195397,2
Tianjin,35.86166,104.195397,3
Hubei,35.86166,104.195397,2144
Henan,35.86166,104.195397,19
,35.907757,127.766922,2
Xinjiang,35.86166,104.195397,1
Hunan,35.86166,104.195397,4
Gansu,35.86166,104.195397,2
Gansu,35.86166,104.195397,2
From Diamond Princess,31.046051,34.851612,0
None,33.854721,35.862285,0
,15.870032,100.992541,0
,15.870032,100.992541,0
,32.427908,53.688046,4
,26.820553,30.802498,0
,26.820553,30.802498,0
,26.820553,30.802498,0
,26.820553,30.802498,0
,26.820553,30.802498,0
,26.820553,30.802498,0
,26.820553,30.802498,0
,36.204824,138.252924,1
,51.165691,10.451526,0
,51.165691,10.451526,0
,51.165691,10.451526,0
,51.165691,10.451526,0
From Diamond Princess,-25.274398,133.775136,0
Chongqing,35.86166,104.195397,6
"Sacramento County, CA",37.09024,-95.712891,0
"Sacramento County, CA",37.09024,-95.712891,0
"Sacramento County, CA",37.09024,-95.712891,0
"Sacramento County, CA",37.09024,-95.712891,0
"Sacramento County, CA",37.09024,-95.712891,0
"Sacramento County, CA",37.09024,-95.712891,0
"Ashland, NE",37.09024,-95.712891,0
"Travis, CA",37.09024,-95.712891,0
"Lackland, TX",37.09024,-95.712891,0
Shanxi,35.86166,104.195397,0
,41.87194,12.56738,1
Guizhou,35.86166,104.195397,2
Beijing,35.86166,104.195397,4
Liaoning,35.86166,104.195397,1
Yunnan,35.86166,104.195397,2
Guangxi,35.86166,104.195397,2
Jiangxi,35.86166,104.195397,1
Shanghai,35.86166,104.195397,3
Anhui,35.86166,104.195397,6
Jiangsu,35.86166,104.195397,0
,35.907757,127.766922,2
Shandong,35.86166,104.195397,4
Shaanxi,35.86166,104.195397,1
Hainan,35.86166,104.195397,4
Guangdong,35.86166,104.195397,5
Hunan,35.86166,104.195397,4
,32.427908,53.688046,5
Zhejiang,35.86166,104.195397,1
Heilongjiang,35.86166,104.195397,12
Xinjiang,35.86166,104.195397,2
Hebei,35.86166,104.195397,6
Tianjin,35.86166,104.195397,3
Jilin,35.86166,104.195397,1
Sichuan,35.86166,104.195397,3
Hong Kong,22.396428,114.109497,2
Fujian,35.86166,104.195397,1
Henan,35.86166,104.195397,19
,36.204824,138.252924,1
,23.424076,53.847818,0
,23.424076,53.847818,0
,23.424076,53.847818,0
,23.424076,53.847818,0
,23.424076,53.847818,0
,23.424076,53.847818,0
From Diamond Princess,-25.274398,133.775136,0
From Diamond Princess,-25.274398,133.775136,0
From Diamond Princess,-25.274398,133.775136,0
From Diamond Princess,-25.274398,133.775136,0
From Diamond Princess,-25.274398,133.775136,0
"Travis, CA (From Diamond Princess)",37.09024,-95.712891,0
"Travis, CA (From Diamond Princess)",37.09024,-95.712891,0
"Lackland, TX (From Diamond Princess)",37.09024,-95.712891,0
"Lackland, TX (From Diamond Princess)",37.09024,-95.712891,0
From Diamond Princess,31.046051,34.851612,0
,33.854721,35.862285,0
From Diamond Princess,31.046051,34.851612,0
,33.854721,35.862285,0
From Diamond Princess,31.046051,34.851612,0
,33.854721,35.862285,0
From Diamond Princess,31.046051,34.851612,0
,33.854721,35.862285,0
"Omaha, NE (From Diamond Princess)",37.09024,-95.712891,0
"Omaha, NE (From Diamond Princess)",37.09024,-95.712891,0
Chongqing,35.86166,104.195397,6
Shanxi,35.86166,104.195397,0
Hubei,35.86166,104.195397,2346
,41.87194,12.56738,2
Inner Mongolia,35.86166,104.195397,0
Beijing,35.86166,104.195397,4
Shanghai,35.86166,104.195397,3
Yunnan,35.86166,104.195397,2
Ningxia,35.86166,104.195397,0
Guangdong,35.86166,104.195397,6
Jiangsu,35.86166,104.195397,0
Sichuan,35.86166,104.195397,3
Jiangxi,35.86166,104.195397,1
Inner Mongolia,35.86166,104.195397,0
Hong Kong,22.396428,114.109497,2
Taiwan,23.69781,120.960515,1
Henan,35.86166,104.195397,19
Hunan,35.86166,104.195397,4
Fujian,35.86166,104.195397,1
Guangxi,35.86166,104.195397,2
Anhui,35.86166,104.195397,6
Hubei,35.86166,104.195397,2346
Shandong,35.86166,104.195397,4
Hebei,35.86166,104.195397,6
Shaanxi,35.86166,104.195397,1
Guizhou,35.86166,104.195397,2
Guizhou,35.86166,104.195397,2
Tianjin,35.86166,104.195397,3
Jilin,35.86166,104.195397,1
Gansu,35.86166,104.195397,2
Liaoning,35.86166,104.195397,1
Zhejiang,35.86166,104.195397,1
Heilongjiang,35.86166,104.195397,12
Xinjiang,35.86166,104.195397,2
,15.870032,100.992541,0
,15.870032,100.992541,0
,1.352083,103.819836,0
,1.352083,103.819836,0
,32.427908,53.688046,8
None,33.223191,43.679291,0
Diamond Princess cruise ship,,,3
Diamond Princess cruise ship,,,3
Diamond Princess cruise ship,,,3
Shanxi,35.86166,104.195397,0
Chongqing,35.86166,104.195397,6
Hainan,35.86166,104.195397,5
,35.907757,127.766922,6
,36.204824,138.252924,1
,41.87194,12.56738,3
Beijing,35.86166,104.195397,4
Jiangxi,35.86166,104.195397,1
Guangxi,35.86166,104.195397,2
Liaoning,35.86166,104.195397,1
Ningxia,35.86166,104.195397,0
Shanghai,35.86166,104.195397,3
,55.378051,-3.435973,0
,55.378051,-3.435973,0
,55.378051,-3.435973,0
Zhejiang,35.86166,104.195397,1
Anhui,35.86166,104.195397,6
Jilin,35.86166,104.195397,1
Taiwan,23.69781,120.960515,1
Guangdong,35.86166,104.195397,6
Shandong,35.86166,104.195397,5
Fujian,35.86166,104.195397,1
Hubei,35.86166,104.195397,2495
,35.907757,127.766922,8
,32.427908,53.688046,12
Hong Kong,22.396428,114.109497,2
,4.210484,101.975766,0
,4.210484,101.975766,0
,4.210484,101.975766,0
Henan,35.86166,104.195397,19
Hunan,35.86166,104.195397,4
Sichuan,35.86166,104.195397,3
Hebei,35.86166,104.195397,6
,36.204824,138.252924,1
"Toronto, ON",56.130366,-106.346771,0
"Toronto, ON",56.130366,-106.346771,0
"Toronto, ON",56.130366,-106.346771,0
Jiangsu,35.86166,104.195397,0
Heilongjiang,35.86166,104.195397,12
Shaanxi,35.86166,104.195397,1
Hainan,35.86166,104.195397,5
Tianjin,35.86166,104.195397,3
Xinjiang,35.86166,104.195397,2
Xinjiang,35.86166,104.195397,2
Inner Mongolia,35.86166,104.195397,0
Gansu,35.86166,104.195397,2
Gansu,35.86166,104.195397,2
Yunnan,35.86166,104.195397,2
Shanxi,35.86166,104.195397,0
Chongqing,35.86166,104.195397,6
Unassigned Location (From Diamond Princess),37.09024,-95.712891,0
,33.93911,67.709953,0
,25.930414,50.637772,0
,33.223191,43.679291,0
,29.31166,47.481766,0
,33.93911,67.709953,0
,33.223191,43.679291,0
,33.93911,67.709953,0
,33.93911,67.709953,0
,33.93911,67.709953,0
,33.93911,67.709953,0
,33.93911,67.709953,0
,33.93911,67.709953,0
,33.93911,67.709953,0
,33.93911,67.709953,0
,33.93911,67.709953,0
,33.93911,67.709953,0
,33.93911,67.709953,0
"Lackland, TX (From Diamond Princess)",37.09024,-95.712891,0
"Omaha, NE (From Diamond Princess)",37.09024,-95.712891,0
"Travis, CA (From Diamond Princess)",37.09024,-95.712891,0
"Lackland, TX (From Diamond Princess)",37.09024,-95.712891,0
"Omaha, NE (From Diamond Princess)",37.09024,-95.712891,0
"Travis, CA (From Diamond Princess)",37.09024,-95.712891,0
"Lackland, TX (From Diamond Princess)",37.09024,-95.712891,0
"Omaha, NE (From Diamond Princess)",37.09024,-95.712891,0
"Travis, CA (From Diamond Princess)",37.09024,-95.712891,0
"Lackland, TX (From Diamond Princess)",37.09024,-95.712891,0
"Omaha, NE (From Diamond Princess)",37.09024,-95.712891,0
"Travis, CA (From Diamond Princess)",37.09024,-95.712891,0
"Lackland, TX (From Diamond Princess)",37.09024,-95.712891,0
"Omaha, NE (From Diamond Princess)",37.09024,-95.712891,0
"Travis, CA (From Diamond Princess)",37.09024,-95.712891,0
"Lackland, TX (From Diamond Princess)",37.09024,-95.712891,0
"Omaha, NE (From Diamond Princess)",37.09024,-95.712891,0
"Travis, CA (From Diamond Princess)",37.09024,-95.712891,0
"Lackland, TX (From Diamond Princess)",37.09024,-95.712891,0
"Omaha, NE (From Diamond Princess)",37.09024,-95.712891,0
"Travis, CA (From Diamond Princess)",37.09024,-95.712891,0
"Lackland, TX (From Diamond Princess)",37.09024,-95.712891,0
"Omaha, NE (From Diamond Princess)",37.09024,-95.712891,0
"Travis, CA (From Diamond Princess)",37.09024,-95.712891,0
"Lackland, TX (From Diamond Princess)",37.09024,-95.712891,0
"Omaha, NE (From Diamond Princess)",37.09024,-95.712891,0
"Travis, CA (From Diamond Princess)",37.09024,-95.712891,0
"Lackland, TX (From Diamond Princess)",37.09024,-95.712891,0
"Omaha, NE (From Diamond Princess)",37.09024,-95.712891,0
"Travis, CA (From Diamond Princess)",37.09024,-95.712891,0
"Lackland, TX (From Diamond Princess)",37.09024,-95.712891,0
"Omaha, NE (From Diamond Princess)",37.09024,-95.712891,0
"Travis, CA (From Diamond Princess)",37.09024,-95.712891,0
"Lackland, TX (From Diamond Princess)",37.09024,-95.712891,0
"Omaha, NE (From Diamond Princess)",37.09024,-95.712891,0
"Travis, CA (From Diamond Princess)",37.09024,-95.712891,0
"Lackland, TX (From Diamond Princess)",37.09024,-95.712891,0
"Omaha, NE (From Diamond Princess)",37.09024,-95.712891,0
"Travis, CA (From Diamond Princess)",37.09024,-95.712891,0
"Lackland, TX (From Diamond Princess)",37.09024,-95.712891,0
"Omaha, NE (From Diamond Princess)",37.09024,-95.712891,0
"Travis, CA (From Diamond Princess)",37.09024,-95.712891,0
"Lackland, TX (From Diamond Princess)",37.09024,-95.712891,0
"Omaha, NE (From Diamond Princess)",37.09024,-95.712891,0
"Travis, CA (From Diamond Princess)",37.09024,-95.712891,0
,41.87194,12.56738,7
,21.512583,55.923255,0
Liaoning,35.86166,104.195397,1
Jiangsu,35.86166,104.195397,0
,21.512583,55.923255,0
Beijing,35.86166,104.195397,4
British Columbia,56.130366,-106.346771,0
British Columbia,56.130366,-106.346771,0
Ningxia,35.86166,104.195397,0
Yunnan,35.86166,104.195397,2
Anhui,35.86166,104.195397,6
Shanghai,35.86166,104.195397,3
Taiwan,23.69781,120.960515,1
Guizhou,35.86166,104.195397,2
Guizhou,35.86166,104.195397,2
,35.907757,127.766922,10
Guangdong,35.86166,104.195397,7
,15.870032,100.992541,0
,14.058324,108.277199,0
,14.058324,108.277199,0
,14.058324,108.277199,0
,14.058324,108.277199,0
,14.058324,108.277199,0
,14.058324,108.277199,0
,14.058324,108.277199,0
,14.058324,108.277199,0
,14.058324,108.277199,0
,14.058324,108.277199,0
,14.058324,108.277199,0
Zhejiang,35.86166,104.195397,1
Hong Kong,22.396428,114.109497,2
Fujian,35.86166,104.195397,1
Guangxi,35.86166,104.195397,2
Henan,35.86166,104.195397,19
Hebei,35.86166,104.195397,6
Shandong,35.86166,104.195397,6
Hainan,35.86166,104.195397,5
,36.204824,138.252924,1
,32.427908,53.688046,16
Hunan,35.86166,104.195397,4
Jiangxi,35.86166,104.195397,1
Sichuan,35.86166,104.195397,3
Hubei,35.86166,104.195397,2563
Heilongjiang,35.86166,104.195397,12
Shaanxi,35.86166,104.195397,1
Tianjin,35.86166,104.195397,3
Jilin,35.86166,104.195397,1
Macau,22.198745,113.543873,0
Macau,22.198745,113.543873,0
,41.87194,12.56738,10
,1.352083,103.819836,0
,25.930414,50.637772,0
None,47.516231,14.550072,0
,45.1,15.2,0
,46.818188,8.227512,0
,46.818188,8.227512,0
Unassigned Location (From Diamond Princess),37.09024,-95.712891,0
,46.227638,2.213749,1
"Tempe, AZ",37.09024,-95.712891,0
"Tempe, AZ",37.09024,-95.712891,0
"Tempe, AZ",37.09024,-95.712891,0
"Tempe, AZ",37.09024,-95.712891,0
"Tempe, AZ",37.09024,-95.712891,0
"Tempe, AZ",37.09024,-95.712891,0
"Tempe, AZ",37.09024,-95.712891,0
"Tempe, AZ",37.09024,-95.712891,0
"Tempe, AZ",37.09024,-95.712891,0
"Tempe, AZ",37.09024,-95.712891,0
"Tempe, AZ",37.09024,-95.712891,0
,51.165691,10.451526,0
,40.463667,-3.74922,0
Shanxi,35.86166,104.195397,0
Chongqing,35.86166,104.195397,6
,29.31166,47.481766,0
,28.033886,1.659626,0
,28.033886,1.659626,0
,28.033886,1.659626,0
,28.033886,1.659626,0
,28.033886,1.659626,0
,28.033886,1.659626,0
Inner Mongolia,35.86166,104.195397,0
Liaoning,35.86166,104.195397,1
,47.516231,14.550072,0
Beijing,35.86166,104.195397,4
Jiangxi,35.86166,104.195397,1
Ningxia,35.86166,104.195397,0
,33.223191,43.679291,0
,21.512583,55.923255,0
,21.512583,55.923255,0
,21.512583,55.923255,0
Yunnan,35.86166,104.195397,2
,15.870032,100.992541,0
,15.870032,100.992541,0
Hunan,35.86166,104.195397,4
Anhui,35.86166,104.195397,6
Jiangsu,35.86166,104.195397,0
Sichuan,35.86166,104.195397,3
Guangdong,35.86166,104.195397,7
Henan,35.86166,104.195397,19
Zhejiang,35.86166,104.195397,1
Heilongjiang,35.86166,104.195397,12
Hebei,35.86166,104.195397,6
Fujian,35.86166,104.195397,1
,35.907757,127.766922,12
Taiwan,23.69781,120.960515,1
Taiwan,23.69781,120.960515,1
Shandong,35.86166,104.195397,6
Hainan,35.86166,104.195397,5
Tianjin,35.86166,104.195397,3
Hubei,35.86166,104.195397,2615
Guangxi,35.86166,104.195397,2
Shaanxi,35.86166,104.195397,1
Shanxi,35.86166,104.195397,0
Jilin,35.86166,104.195397,1
Gansu,35.86166,104.195397,2
Gansu,35.86166,104.195397,2
Xinjiang,35.86166,104.195397,2
Inner Mongolia,35.86166,104.195397,0
,39.074208,21.824312,0
,60.128161,18.643501,0
,61.92411,25.748151,0
,61.92411,25.748151,0
,61.92411,25.748151,0
,42.315407,43.356892,0
,,,0
,29.31166,47.481766,0
Diamond Princess cruise ship,,,4
Diamond Princess cruise ship,,,4
,1.352083,103.819836,0
,1.352083,103.819836,0
,1.352083,103.819836,0
,33.854721,35.862285,0
,33.854721,35.862285,0
,33.854721,35.862285,0
Unassigned Location (From Diamond Princess),37.09024,-95.712891,0
Unassigned Location (From Diamond Princess),37.09024,-95.712891,0
,46.227638,2.213749,2
,45.1,15.2,0
,45.1,15.2,0
,60.472024,8.468946,0
,31.046051,34.851612,0
,40.463667,-3.74922,0
,25.930414,50.637772,0
,25.930414,50.637772,0
Chongqing,35.86166,104.195397,6
Hong Kong,22.396428,114.109497,2
,41.87194,12.56738,12
,36.204824,138.252924,2
,32.427908,53.688046,19
,51.165691,10.451526,0
,45.943161,24.96676,0
Shanghai,35.86166,104.195397,3
,30.375321,69.345116,0
,30.375321,69.345116,0
,30.375321,69.345116,0
,-14.235004,-51.92528,0
,-14.235004,-51.92528,0
,-14.235004,-51.92528,0
Guizhou,35.86166,104.195397,2
Guizhou,35.86166,104.195397,2
Guizhou,35.86166,104.195397,2
Guizhou,35.86166,104.195397,2
Jiangxi,35.86166,104.195397,1
Beijing,35.86166,104.195397,5
From Diamond Princess,-25.274398,133.775136,0
From Diamond Princess,-25.274398,133.775136,0
British Columbia,56.130366,-106.346771,0
British Columbia,56.130366,-106.346771,0
Shanghai,35.86166,104.195397,3
Guangdong,35.86166,104.195397,7
Hong Kong,22.396428,114.109497,2
Fujian,35.86166,104.195397,1
Guangxi,35.86166,104.195397,2
Yunnan,35.86166,104.195397,2
Hainan,35.86166,104.195397,5
Ningxia,35.86166,104.195397,0
Ningxia,35.86166,104.195397,0
,35.907757,127.766922,13
,32.427908,53.688046,26
Hubei,35.86166,104.195397,2641
Zhejiang,35.86166,104.195397,1
Hunan,35.86166,104.195397,4
Sichuan,35.86166,104.195397,3
Heilongjiang,35.86166,104.195397,13
Hebei,35.86166,104.195397,6
Shaanxi,35.86166,104.195397,1
Jilin,35.86166,104.195397,1
Xinjiang,35.86166,104.195397,2
Macau,22.198745,113.543873,0
Macau,22.198745,113.543873,0
Macau,22.198745,113.543873,0
Macau,22.198745,113.543873,0
Macau,22.198745,113.543873,0
,40.463667,-3.74922,0
,55.378051,-3.435973,0
,29.31166,47.481766,0
,47.516231,14.550072,0
,39.074208,21.824312,0
,31.046051,34.851612,0
,47.516231,14.550072,0
Anhui,35.86166,104.195397,6
Shandong,35.86166,104.195397,6
Jiangsu,35.86166,104.195397,0
Liaoning,35.86166,104.195397,1
Liaoning,35.86166,104.195397,1
Henan,35.86166,104.195397,20
,4.210484,101.975766,0
,4.210484,101.975766,0
,56.26392,9.501785,0
,58.595272,25.013607,0
,42.315407,43.356892,0
,,,0
,60.472024,8.468946,0
,45.943161,24.96676,0
,56.26392,9.501785,0
,58.595272,25.013607,0
,42.315407,43.356892,0
,,,0
,58.595272,25.013607,0
,42.315407,43.356892,0
,,,0
,58.595272,25.013607,0
,,,0
,58.595272,25.013607,0
,,,0
,,,0
,,,0
,,,0
,60.128161,18.643501,0
,60.128161,18.643501,0
"Sacramento County, CA",37.09024,-95.712891,0
"Sacramento County, CA",37.09024,-95.712891,0
"Sacramento County, CA",37.09024,-95.712891,0
"Sacramento County, CA",37.09024,-95.712891,0
"Sacramento County, CA",37.09024,-95.712891,0
"Sacramento County, CA",37.09024,-95.712891,0
"Sacramento County, CA",37.09024,-95.712891,0
"Sacramento County, CA",37.09024,-95.712891,0
"Sacramento County, CA",37.09024,-95.712891,0
"Sacramento County, CA",37.09024,-95.712891,0
"Sacramento County, CA",37.09024,-95.712891,0
"Sacramento County, CA",37.09024,-95.712891,0
,52.132633,5.291266,0
,43.94236,12.457777,0
,43.94236,12.457777,0
,43.94236,12.457777,0
,46.227638,2.213749,2
,33.223191,43.679291,0
,33.223191,43.679291,0
"Toronto, ON",56.130366,-106.346771,0
"Toronto, ON",56.130366,-106.346771,0
,46.818188,8.227512,0
,46.818188,8.227512,0
Tianjin,35.86166,104.195397,3
Tianjin,35.86166,104.195397,3
Shanxi,35.86166,104.195397,0
,51.165691,10.451526,0
,41.87194,12.56738,17
Chongqing,35.86166,104.195397,6
,36.204824,138.252924,4
Inner Mongolia,35.86166,104.195397,0
,51.165691,10.451526,0
Hubei,35.86166,104.195397,2682
Jiangxi,35.86166,104.195397,1
,52.132633,5.291266,0
Beijing,35.86166,104.195397,7
Gansu,35.86166,104.195397,2
Gansu,35.86166,104.195397,2
,23.424076,53.847818,0
,26.820553,30.802498,0
,26.820553,30.802498,0
Anhui,35.86166,104.195397,6
Heilongjiang,35.86166,104.195397,13
Shanghai,35.86166,104.195397,3
Yunnan,35.86166,104.195397,2
" Montreal, QC",56.130366,-106.346771,0
" Montreal, QC",56.130366,-106.346771,0
" Montreal, QC",56.130366,-106.346771,0
" Montreal, QC",56.130366,-106.346771,0
" Montreal, QC",56.130366,-106.346771,0
" Montreal, QC",56.130366,-106.346771,0
,,,0
Taiwan,23.69781,120.960515,1
Inner Mongolia,35.86166,104.195397,0
Xinjiang,35.86166,104.195397,3
,15.870032,100.992541,0
,35.907757,127.766922,13
Guangdong,35.86166,104.195397,7
Jiangsu,35.86166,104.195397,0
Hebei,35.86166,104.195397,6
Shaanxi,35.86166,104.195397,1
Hainan,35.86166,104.195397,5
Jilin,35.86166,104.195397,1
Hunan,35.86166,104.195397,4
Fujian,35.86166,104.195397,1
Guangxi,35.86166,104.195397,2
Henan,35.86166,104.195397,20
Shandong,35.86166,104.195397,6
Sichuan,35.86166,104.195397,3
Zhejiang,35.86166,104.195397,1
Hong Kong,22.396428,114.109497,2
,36.204824,138.252924,4
,,,0
,23.634501,-102.552784,0
,25.930414,50.637772,0
,40.463667,-3.74922,0
,39.074208,21.824312,0
,39.074208,21.824312,0
,45.943161,24.96676,0
,45.943161,24.96676,0
,45.943161,24.96676,0
,45.943161,24.96676,0
,64.963051,-19.020835,0
,32.427908,53.688046,34
,45.1,15.2,0
,31.046051,34.851612,0
,29.31166,47.481766,0
,29.31166,47.481766,0
,29.31166,47.481766,0
,53.709807,27.953389,0
,55.169438,23.881275,0
,-40.900557,174.885971,0
,9.081999,8.675277,0
,53.709807,27.953389,0
,55.169438,23.881275,0
,-40.900557,174.885971,0
,9.081999,8.675277,0
,53.709807,27.953389,0
,55.169438,23.881275,0
,-40.900557,174.885971,0
,9.081999,8.675277,0
,53.709807,27.953389,0
,55.169438,23.881275,0
,-40.900557,174.885971,0
,9.081999,8.675277,0
,53.709807,27.953389,0
,55.169438,23.881275,0
,-40.900557,174.885971,0
,9.081999,8.675277,0
,55.169438,23.881275,0
,9.081999,8.675277,0
,55.169438,23.881275,0
,9.081999,8.675277,0
,55.169438,23.881275,0
,9.081999,8.675277,0
,55.169438,23.881275,0
,9.081999,8.675277,0
,55.169438,23.881275,0
,9.081999,8.675277,0
,55.169438,23.881275,0
,55.169438,23.881275,0
Unassigned Location (From Diamond Princess),37.09024,-95.712891,0
Unassigned Location (From Diamond Princess),37.09024,-95.712891,0
Unassigned Location (From Diamond Princess),37.09024,-95.712891,0
,41.87194,12.56738,21
,46.227638,2.213749,2
,55.378051,-3.435973,0
Diamond Princess cruise ship,,,6
,60.472024,8.468946,0
"Boston, MA",37.09024,-95.712891,0
"Boston, MA",37.09024,-95.712891,0
"Boston, MA",37.09024,-95.712891,0
"Boston, MA",37.09024,-95.712891,0
"Boston, MA",37.09024,-95.712891,0
"Boston, MA",37.09024,-95.712891,0
"Boston, MA",37.09024,-95.712891,0
Chongqing,35.86166,104.195397,6
Shanxi,35.86166,104.195397,0
,64.963051,-19.020835,0
,43.750298,7.412841,0
,43.750298,7.412841,0
,43.750298,7.412841,0
,43.750298,7.412841,0
,43.750298,7.412841,0
,43.750298,7.412841,0
,43.750298,7.412841,0
,43.750298,7.412841,0
,43.750298,7.412841,0
,43.750298,7.412841,0
,43.750298,7.412841,0
,43.750298,7.412841,0
Jiangxi,35.86166,104.195397,1
"Santa Clara, CA",37.09024,-95.712891,0
"Santa Clara, CA",37.09024,-95.712891,0
Diamond Princess cruise ship,,,6
Diamond Princess cruise ship,,,6
,31.046051,34.851612,0
,33.854721,35.862285,0
Queensland,-25.274398,133.775136,0
Queensland,-25.274398,133.775136,0
Queensland,-25.274398,133.775136,0
Victoria,-25.274398,133.775136,0
Victoria,-25.274398,133.775136,0
South Australia,-25.274398,133.775136,0
South Australia,-25.274398,133.775136,0
South Australia,-25.274398,133.775136,0
South Australia,-25.274398,133.775136,0
From Diamond Princess,-25.274398,133.775136,0
From Diamond Princess,-25.274398,133.775136,0
From Diamond Princess,-25.274398,133.775136,0
From Diamond Princess,-25.274398,133.775136,0
From Diamond Princess,-25.274398,133.775136,0
From Diamond Princess,-25.274398,133.775136,0
From Diamond Princess,-25.274398,133.775136,0
From Diamond Princess,-25.274398,133.775136,0
From Diamond Princess,-25.274398,133.775136,0
From Diamond Princess,-25.274398,133.775136,0
From Diamond Princess,-25.274398,133.775136,0
From Diamond Princess,-25.274398,133.775136,0
"Portland, OR",37.09024,-95.712891,0
"Portland, OR",37.09024,-95.712891,0
Beijing,35.86166,104.195397,8
,4.210484,101.975766,0
Anhui,35.86166,104.195397,6
Yunnan,35.86166,104.195397,2
,61.92411,25.748151,0
Ningxia,35.86166,104.195397,0
Ningxia,35.86166,104.195397,0
Shanghai,35.86166,104.195397,3
Taiwan,23.69781,120.960515,1
Jiangsu,35.86166,104.195397,0
Shaanxi,35.86166,104.195397,1
Inner Mongolia,35.86166,104.195397,0
Zhejiang,35.86166,104.195397,1
Jilin,35.86166,104.195397,1
Sichuan,35.86166,104.195397,3
Heilongjiang,35.86166,104.195397,13
Guangxi,35.86166,104.195397,2
Tianjin,35.86166,104.195397,3
Xinjiang,35.86166,104.195397,3
Hubei,35.86166,104.195397,2727
,15.870032,100.992541,0
,23.424076,53.847818,0
,23.424076,53.847818,0
,23.424076,53.847818,0
,21.512583,55.923255,0
,21.512583,55.923255,0
,21.512583,55.923255,0
Henan,35.86166,104.195397,21
,1.352083,103.819836,0
,25.354826,51.183884,0
,51.165691,10.451526,0
,60.128161,18.643501,0
,47.516231,14.550072,0
,32.427908,53.688046,43
"Snohomish County, WA",37.09024,-95.712891,0
Guangdong,35.86166,104.195397,7
Hunan,35.86166,104.195397,4
Shandong,35.86166,104.195397,6
Hebei,35.86166,104.195397,6
Fujian,35.86166,104.195397,1
Liaoning,35.86166,104.195397,1
,36.204824,138.252924,5
,41.87194,12.56738,29
,25.930414,50.637772,0
,55.378051,-3.435973,0
,46.818188,8.227512,0
,33.223191,43.679291,0
,45.1,15.2,0
,52.132633,5.291266,0
,30.375321,69.345116,0
,30.375321,69.345116,0
,30.375321,69.345116,0
,56.26392,9.501785,0
,35.907757,127.766922,16
,46.227638,2.213749,2
,40.463667,-3.74922,0
,-14.235004,-51.92528,0
,-14.235004,-51.92528,0
,-14.235004,-51.92528,0
,-14.235004,-51.92528,0
,49.815273,6.129583,0
,23.634501,-102.552784,0
"Seattle, WA",37.09024,-95.712891,1
,53.41291,-8.24389,0
Chongqing,35.86166,104.195397,6
Shanxi,35.86166,104.195397,0
,60.472024,8.468946,0
Western Australia,-25.274398,133.775136,0
"Toronto, ON",56.130366,-106.346771,0
British Columbia,56.130366,-106.346771,0
British Columbia,56.130366,-106.346771,0
British Columbia,56.130366,-106.346771,0
Hainan,35.86166,104.195397,5
Hong Kong,22.396428,114.109497,2
Jiangxi,35.86166,104.195397,1
,40.143105,47.576927,0
,40.143105,47.576927,0
,40.143105,47.576927,0
,40.143105,47.576927,0
Western Australia,-25.274398,133.775136,1
Western Australia,-25.274398,133.775136,1
Western Australia,-25.274398,133.775136,1
Western Australia,-25.274398,133.775136,1
Beijing,35.86166,104.195397,8
"Chicago, IL",37.09024,-95.712891,0
